Cadillac,XLR,8,4.6,Rear-Wheel Drive,Automatic (S6),15,18,24
Chevrolet,Corvette,8,6.2,Rear-Wheel Drive,Manual 6-spd,16,19,26
Chevrolet,Corvette,8,6.2,Rear-Wheel Drive,Automatic (S6),15,18,25
Chevrolet,Corvette,8,7,Rear-Wheel Drive,Manual 6-spd,15,18,24
Chrysler,Crossfire Coupe,6,3.2,Rear-Wheel Drive,Automatic 5-spd,19,21,25
Chrysler,Crossfire Coupe,6,3.2,Rear-Wheel Drive,Manual 6-spd,15,18,23
Chrysler,Crossfire Roadster,6,3.2,Rear-Wheel Drive,Automatic 5-spd,19,21,25
Chrysler,Crossfire Roadster,6,3.2,Rear-Wheel Drive,Manual 6-spd,15,18,23
Lamborghini,Gallardo Coupe,10,5,4-Wheel or All-Wheel Drive,Manual 6-spd,10,13,17
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Automatic 4-spd,15,16,17
Lamborghini,Gallardo Coupe,10,5,4-Wheel or All-Wheel Drive,Automatic (S6),11,13,17
Lamborghini,Gallardo Spyder,10,5,4-Wheel or All-Wheel Drive,Manual 6-spd,10,12,15
Lamborghini,Gallardo Spyder,10,5,4-Wheel or All-Wheel Drive,Automatic (S6),10,12,16
Lamborghini,Murcielago,12,6.5,4-Wheel or All-Wheel Drive,Manual 6-spd,8,10,13
Lamborghini,Murcielago,12,6.5,4-Wheel or All-Wheel Drive,Automatic (S6),9,11,14
Lamborghini,Murcielago Roadster,12,6.5,4-Wheel or All-Wheel Drive,Manual 6-spd,8,10,13
Lamborghini,Murcielago Roadster,12,6.5,4-Wheel or All-Wheel Drive,Automatic (S6),9,11,14
Mazda,MX-5,4,2,Rear-Wheel Drive,Manual 5-spd,22,24,27
Mazda,MX-5,4,2,Rear-Wheel Drive,Manual 6-spd,21,24,28
Mazda,MX-5,4,2,Rear-Wheel Drive,Automatic (S6),20,23,27
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Automatic 4-spd,15,17,20
Mercedes-Benz,SL55 AMG,8,5.4,Rear-Wheel Drive,Automatic (S5),12,14,17
Mercedes-Benz,SL550,8,5.5,Rear-Wheel Drive,Automatic 7-spd,14,16,21
Mercedes-Benz,SL600,12,5.5,Rear-Wheel Drive,Automatic 5-spd,11,14,18
Mercedes-Benz,SL65 AMG,12,6,Rear-Wheel Drive,Automatic (S5),11,14,18
Mercedes-Benz,SLK280,6,3,Rear-Wheel Drive,Automatic 7-spd,18,20,24
Mercedes-Benz,SLK280,6,3,Rear-Wheel Drive,Manual 6-spd,17,20,25
Mercedes-Benz,SLK350,6,3.5,Rear-Wheel Drive,Automatic 7-spd,17,19,23
Mercedes-Benz,SLK350,6,3.5,Rear-Wheel Drive,Manual 6-spd,16,19,23
Mercedes-Benz,SLK55 AMG,8,5.4,Rear-Wheel Drive,Automatic (S7),14,16,20
Pontiac,Solstice,4,2,Rear-Wheel Drive,Automatic 5-spd,19,21,26
BMW,5 Series,6,2.4,Rear-Wheel Drive,Automatic 4-spd,21,24,28
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Manual 3-spd,15,16,17
Pontiac,Solstice,4,2,Rear-Wheel Drive,Manual 5-spd,19,22,28
Pontiac,Solstice,4,2.4,Rear-Wheel Drive,Automatic 5-spd,19,21,24
Pontiac,Solstice,4,2.4,Rear-Wheel Drive,Manual 5-spd,19,21,25
Porsche,Boxster,6,2.7,Rear-Wheel Drive,Automatic 5-spd,19,21,26
Porsche,Boxster,6,2.7,Rear-Wheel Drive,Manual 5-spd,20,23,29
Porsche,Boxster,6,2.7,Rear-Wheel Drive,Manual 6-spd,19,22,28
Porsche,Boxster S,6,3.4,Rear-Wheel Drive,Automatic 5-spd,18,21,25
Porsche,Boxster S,6,3.4,Rear-Wheel Drive,Manual 6-spd,18,21,26
Porsche,Cayman,6,2.7,Rear-Wheel Drive,Automatic 5-spd,19,21,26
Porsche,Cayman,6,2.7,Rear-Wheel Drive,Manual 5-spd,20,23,29
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Manual 3-spd,16,17,19
Porsche,Cayman,6,2.7,Rear-Wheel Drive,Manual 6-spd,19,22,28
Porsche,Cayman S,6,3.4,Rear-Wheel Drive,Automatic 5-spd,18,21,25
Porsche,Cayman S,6,3.4,Rear-Wheel Drive,Manual 6-spd,18,21,26
Porsche,911 GT3,6,3.6,Rear-Wheel Drive,Manual 6-spd,15,18,22
Porsche,911 GT3 RS,6,3.6,Rear-Wheel Drive,Manual 6-spd,15,18,22
Saturn,SKY,4,2,Rear-Wheel Drive,Automatic 5-spd,19,21,26
Saturn,SKY,4,2,Rear-Wheel Drive,Manual 5-spd,19,22,28
Saturn,SKY,4,2.4,Rear-Wheel Drive,Automatic 5-spd,19,21,24
Saturn,SKY,4,2.4,Rear-Wheel Drive,Manual 5-spd,19,21,25
Porsche,911 Turbo,6,3.6,4-Wheel or All-Wheel Drive,Automatic 5-spd,15,18,23
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Manual 4-spd,15,16,18
Porsche,911 Turbo,6,3.6,4-Wheel or All-Wheel Drive,Manual 6-spd,16,18,23
Porsche,911 Turbo Cabriolet,6,3.6,4-Wheel or All-Wheel Drive,Automatic 5-spd,15,18,23
Porsche,911 Turbo Cabriolet,6,3.6,4-Wheel or All-Wheel Drive,Manual 6-spd,15,18,24
Porsche,Carrera 2 Cabriolet,6,3.6,Rear-Wheel Drive,Automatic 5-spd,18,20,24
Porsche,Carrera 2 Cabriolet,6,3.6,Rear-Wheel Drive,Manual 6-spd,18,21,26
Porsche,Carrera 2 Coupe,6,3.6,Rear-Wheel Drive,Automatic 5-spd,18,20,24
Porsche,Carrera 2 Coupe,6,3.6,Rear-Wheel Drive,Manual 6-spd,18,21,26
Porsche,Carrera 2 S Cabriolet,6,3.8,Rear-Wheel Drive,Automatic 5-spd,17,20,24
Porsche,Carrera 2 S Cabriolet,6,3.8,Rear-Wheel Drive,Manual 6-spd,17,20,25
Porsche,Carrera 2 S Coupe,6,3.8,Rear-Wheel Drive,Automatic 5-spd,17,20,24
Chevrolet,C10 Pickup 2WD,6,4.3,Rear-Wheel Drive,Manual 4-spd,15,17,20
Porsche,Carrera 2 S Coupe,6,3.8,Rear-Wheel Drive,Manual 6-spd,17,20,25
Porsche,Carrera 4 Cabriolet,6,3.6,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,24
Porsche,Carrera 4 Cabriolet,6,3.6,4-Wheel or All-Wheel Drive,Manual 6-spd,17,20,25
Porsche,Carrera 4 Coupe,6,3.6,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,24
Porsche,Carrera 4 Coupe,6,3.6,4-Wheel or All-Wheel Drive,Manual 6-spd,17,20,25
Porsche,Carrera 4 S Cabriolet,6,3.8,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,23
Porsche,Carrera 4 S Cabriolet,6,3.8,4-Wheel or All-Wheel Drive,Manual 6-spd,16,19,24
Porsche,Carrera 4 S Coupe,6,3.8,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,23
Porsche,Carrera 4 S Coupe,6,3.8,4-Wheel or All-Wheel Drive,Manual 6-spd,16,19,24
Porsche,Carrera 4 S Targa,6,3.8,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,23
Chevrolet,C10 Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 3-spd,14,15,17
Porsche,Carrera 4 S Targa,6,3.8,4-Wheel or All-Wheel Drive,Manual 6-spd,16,19,24
Porsche,Carrera 4 Targa,6,3.6,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,19,24
Porsche,Carrera 4 Targa,6,3.6,4-Wheel or All-Wheel Drive,Manual 6-spd,17,20,25
Volkswagen,New Beetle Convertible,5,2.5,Front-Wheel Drive,Manual 5-spd,20,23,28
Volkswagen,New Beetle Convertible,5,2.5,Front-Wheel Drive,Automatic (S6),20,23,28
Audi,A4 Cabriolet,4,2,Front-Wheel Drive,Automatic (variable gear ratios),21,24,30
Audi,A4 Cabriolet quattro,4,2,4-Wheel or All-Wheel Drive,Automatic (S6),19,22,27
Audi,A4 Cabriolet quattro,6,3.1,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,25
Audi,S4 Cabriolet,8,4.2,4-Wheel or All-Wheel Drive,Manual 6-spd,13,15,19
Audi,S4 Cabriolet,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),14,16,21
Chevrolet,C10 Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 4-spd,14,15,18
Chevrolet,Aveo 5,4,1.6,Front-Wheel Drive,Automatic 4-spd,23,26,32
Chevrolet,Aveo 5,4,1.6,Front-Wheel Drive,Manual 5-spd,24,27,34
Chevrolet,Cobalt,4,2.4,Front-Wheel Drive,Manual 5-spd,22,26,32
Ford,Mustang,6,4,Rear-Wheel Drive,Automatic 5-spd,16,19,24
Ford,Mustang,6,4,Rear-Wheel Drive,Manual 5-spd,17,20,26
Ford,Mustang,8,4.6,Rear-Wheel Drive,Automatic 5-spd,15,18,22
Ford,Mustang,8,4.6,Rear-Wheel Drive,Manual 5-spd,15,18,23
Ford,Mustang,8,5.4,Rear-Wheel Drive,Manual 6-spd,14,16,20
Mazda,RX-8,2,1.3,Rear-Wheel Drive,Manual 6-spd,16,18,22
Mazda,RX-8,2,1.3,Rear-Wheel Drive,Automatic (S6),16,19,23
Chevrolet,C10 Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 4-spd,14,15,17
Mercedes-Benz,CLK350 (Cabriolet),6,3.5,Rear-Wheel Drive,Automatic 7-spd,17,20,25
Mercedes-Benz,CLK350,6,3.5,Rear-Wheel Drive,Automatic 7-spd,17,20,25
Mercedes-Benz,CLK63 AMG,8,6.2,Rear-Wheel Drive,Automatic (S7),12,14,19
Mercedes-Benz,CLK63 AMG (Cabriolet),8,6.2,Rear-Wheel Drive,Automatic (S7),12,14,18
Pontiac,G5/Pursuit,4,2.4,Front-Wheel Drive,Manual 5-spd,22,26,32
Roush Performance,Stage 3 Mustang,8,4.6,Rear-Wheel Drive,Manual 5-spd,15,17,20
Scion,xD,4,1.8,Front-Wheel Drive,Automatic 4-spd,26,28,32
Scion,xD,4,1.8,Front-Wheel Drive,Manual 5-spd,27,29,33
Volkswagen,Eos,4,2,Front-Wheel Drive,Manual 6-spd,20,24,29
Volkswagen,Eos,6,3.2,Front-Wheel Drive,Automatic (S6),19,22,26
Chevrolet,C10 Pickup 2WD,8,5,Rear-Wheel Drive,Manual 3-spd,13,14,17
Volkswagen,New Beetle,5,2.5,Front-Wheel Drive,Manual 5-spd,20,23,28
Volkswagen,New Beetle,5,2.5,Front-Wheel Drive,Automatic (S6),20,23,29
Volvo,C70 Convertible,5,2.5,Front-Wheel Drive,Manual 6-spd,18,21,27
Volvo,C70 Convertible,5,2.5,Front-Wheel Drive,Automatic (S5),18,21,26
Acura,TSX,4,2.4,Front-Wheel Drive,Manual 6-spd,19,22,28
Acura,TSX,4,2.4,Front-Wheel Drive,Automatic (S5),20,23,28
Audi,A4,4,2,Front-Wheel Drive,Automatic (variable gear ratios),21,24,30
Audi,A4,4,2,Front-Wheel Drive,Manual 6-spd,20,24,31
Audi,A4,6,3.1,Front-Wheel Drive,Automatic (variable gear ratios),18,21,27
Audi,A4 quattro,4,2,4-Wheel or All-Wheel Drive,Manual 6-spd,20,23,28
Chevrolet,C10 Pickup 2WD,8,5,Rear-Wheel Drive,Manual 4-spd,14,15,17
Audi,A4 quattro,4,2,4-Wheel or All-Wheel Drive,Automatic (S6),19,22,27
Audi,A4 quattro,6,3.1,4-Wheel or All-Wheel Drive,Manual 6-spd,15,19,25
Audi,A4 quattro,6,3.1,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,25
Audi,RS4,8,4.2,4-Wheel or All-Wheel Drive,Manual 6-spd,13,15,20
Audi,S4,8,4.2,4-Wheel or All-Wheel Drive,Manual 6-spd,13,15,20
Audi,S4,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),14,16,21
Bentley,Azure,8,6.7,Rear-Wheel Drive,Automatic (S6),9,11,15
Chevrolet,Aveo,4,1.6,Front-Wheel Drive,Automatic 4-spd,23,26,32
Chevrolet,Aveo,4,1.6,Front-Wheel Drive,Manual 5-spd,24,27,34
Chrysler,PT Cruiser Convertible,4,2.4,Front-Wheel Drive,Automatic 4-spd,18,21,24
Chevrolet,C10 Pickup 2WD,8,6.2,Rear-Wheel Drive,Automatic 4-spd,17,19,22
Chrysler,PT Cruiser Convertible,4,2.4,Front-Wheel Drive,Automatic 4-spd,19,21,24
Chrysler,PT Cruiser Convertible,4,2.4,Front-Wheel Drive,Manual 5-spd,20,22,25
Chrysler,PT Cruiser Convertible,4,2.4,Front-Wheel Drive,Manual 5-spd,21,23,26
Mazda,3,4,2,Front-Wheel Drive,Manual 5-spd,24,27,32
Mazda,3,4,2,Front-Wheel Drive,Automatic (S4),23,26,31
Mazda,3,4,2.3,Front-Wheel Drive,Manual 5-spd,22,25,29
Mazda,3,4,2.3,Front-Wheel Drive,Automatic (S5),22,24,29
Mercedes-Benz,CL550,8,5.5,Rear-Wheel Drive,Automatic 7-spd,14,17,21
Mercedes-Benz,CL600,12,5.5,Rear-Wheel Drive,Automatic 5-spd,11,13,17
Mercedes-Benz,CL65 AMG,12,5.5,Rear-Wheel Drive,Automatic (S5),11,13,17
BMW,5 Series,6,2.7,Rear-Wheel Drive,Automatic 4-spd,18,20,24
Chevrolet,C10 Pickup 2WD,8,6.2,Rear-Wheel Drive,Manual 4-spd,18,19,22
Mercedes-Benz,CLS550,8,5.5,Rear-Wheel Drive,Automatic 7-spd,14,16,21
Mercedes-Benz,CLS63 AMG,8,6.2,Rear-Wheel Drive,Automatic (S7),12,14,18
Pontiac,G6,4,2.4,Front-Wheel Drive,Automatic 4-spd,22,25,30
Pontiac,G6,6,3.5,Front-Wheel Drive,Automatic 4-spd,18,22,29
Pontiac,G6,6,3.5,Front-Wheel Drive,Automatic (S4),17,20,26
Pontiac,G6,6,3.6,Front-Wheel Drive,Automatic (S6),17,20,26
Pontiac,G6,6,3.9,Front-Wheel Drive,Automatic (S4),15,18,22
Subaru,Impreza AWD,4,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd,19,21,25
Subaru,Impreza AWD,4,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd,20,22,27
Subaru,Impreza AWD,4,2.5,4-Wheel or All-Wheel Drive,Automatic (S4),20,22,25
Chevrolet,C10 Pickup 2WD,8,6.2,Rear-Wheel Drive,Manual 4-spd,18,19,22
Subaru,Impreza AWD,4,2.5,4-Wheel or All-Wheel Drive,Automatic (S4),20,22,27
Subaru,Legacy AWD,6,3,4-Wheel or All-Wheel Drive,Automatic (S5),17,20,24
Suzuki,Forenza,4,2,Front-Wheel Drive,Automatic 4-spd,19,22,28
Suzuki,Forenza,4,2,Front-Wheel Drive,Manual 5-spd,20,23,28
Suzuki,Reno,4,2,Front-Wheel Drive,Automatic 4-spd,19,22,28
Suzuki,Reno,4,2,Front-Wheel Drive,Manual 5-spd,20,23,28
Toyota,Camry Solara,4,2.4,Front-Wheel Drive,Manual 5-spd,21,25,31
Toyota,Camry Solara,4,2.4,Front-Wheel Drive,Automatic (S5),22,25,31
Toyota,Camry Solara,6,3.3,Front-Wheel Drive,Automatic (S5),18,21,27
Toyota,Camry Solara Convertible,6,3.3,Front-Wheel Drive,Automatic (S5),18,21,26
Chevrolet,C20 Pickup 2WD,6,4.3,Rear-Wheel Drive,Automatic 4-spd,15,16,17
Toyota,Corolla,4,1.8,Front-Wheel Drive,Automatic 4-spd,26,29,35
Toyota,Corolla,4,1.8,Front-Wheel Drive,Manual 5-spd,28,31,37
Volkswagen,GTI,4,2,Front-Wheel Drive,Manual 6-spd,20,24,29
Volkswagen,Jetta,4,2,Front-Wheel Drive,Manual 6-spd,20,24,29
Volkswagen,Jetta,5,2.5,Front-Wheel Drive,Manual 5-spd,21,24,29
Volkswagen,Jetta,5,2.5,Front-Wheel Drive,Automatic (S6),21,24,29
Volkswagen,R32,6,3.2,4-Wheel or All-Wheel Drive,Automatic (S6),18,20,23
Volkswagen,Rabbit,5,2.5,Front-Wheel Drive,Manual 5-spd,22,24,29
Volkswagen,Rabbit,5,2.5,Front-Wheel Drive,Automatic (S6),21,24,29
Volvo,C30 FWD,5,2.4,Front-Wheel Drive,Manual 5-spd,20,23,28
Chevrolet,C20 Pickup 2WD,6,4.3,Rear-Wheel Drive,Manual 4-spd,14,15,17
Volvo,C30 FWD,5,2.4,Front-Wheel Drive,Automatic (S5),20,23,28
Volvo,C30 FWD,5,2.5,Front-Wheel Drive,Manual 6-spd,19,23,28
Volvo,C30 FWD,5,2.5,Front-Wheel Drive,Automatic (S5),19,22,27
Volvo,S40 AWD,5,2.5,4-Wheel or All-Wheel Drive,Manual 6-spd,17,20,25
Volvo,S40 AWD,5,2.5,4-Wheel or All-Wheel Drive,Automatic (S5),18,21,26
Volvo,S40 FWD,5,2.4,Front-Wheel Drive,Manual 5-spd,20,23,28
Volvo,S40 FWD,5,2.4,Front-Wheel Drive,Automatic (S5),20,23,28
Volvo,S40 FWD,5,2.5,Front-Wheel Drive,Manual 6-spd,19,23,28
Volvo,S40 FWD,5,2.5,Front-Wheel Drive,Automatic (S5),19,22,27
Volvo,S60 AWD,5,2.5,4-Wheel or All-Wheel Drive,Automatic 5-spd,17,21,26
Chevrolet,C20 Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 4-spd,14,15,17
Volvo,S60 AWD,5,2.5,4-Wheel or All-Wheel Drive,Automatic (S5),18,21,26
Volvo,S60 FWD,5,2.4,Front-Wheel Drive,Manual 6-spd,18,21,26
Volvo,S60 FWD,5,2.4,Front-Wheel Drive,Automatic (S5),18,21,26
Volvo,S60 FWD,5,2.5,Front-Wheel Drive,Automatic 5-spd,19,22,27
Volvo,S60 FWD,5,2.5,Front-Wheel Drive,Automatic (S5),19,22,27
Acura,RL,6,3.5,4-Wheel or All-Wheel Drive,Automatic (S5),16,19,24
Acura,TL,6,3.2,Front-Wheel Drive,Automatic (S5),18,21,26
Acura,TL,6,3.5,Front-Wheel Drive,Manual 6-spd,18,21,27
Acura,TL,6,3.5,Front-Wheel Drive,Automatic (S5),17,20,26
Audi,A6,6,3.1,Front-Wheel Drive,Automatic (variable gear ratios),18,21,27
Chevrolet,C20 Pickup 2WD,8,5,Rear-Wheel Drive,Manual 4-spd,11,12,14
Audi,A6 quattro,6,3.1,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,25
Audi,A6 quattro,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),16,18,23
Audi,A8,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),16,18,23
Audi,S6,10,5.2,4-Wheel or All-Wheel Drive,Automatic (S6),14,16,19
Audi,S8,10,5.2,4-Wheel or All-Wheel Drive,Automatic (S6),13,15,19
Bentley,Arnage,8,6.7,Rear-Wheel Drive,Automatic (S6),10,11,15
Buick,Lacrosse/Allure,6,3.6,Front-Wheel Drive,Automatic 4-spd,17,20,25
Buick,Lacrosse/Allure,6,3.8,Front-Wheel Drive,Automatic 4-spd,17,21,28
Cadillac,CTS,6,3.6,Rear-Wheel Drive,Automatic (S6),17,20,26
Cadillac,CTS AWD,6,3.6,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,25
Chevrolet,C20 Pickup 2WD,8,5.7,Rear-Wheel Drive,Automatic 4-spd,11,13,15
Cadillac,STS,6,3.6,Rear-Wheel Drive,Automatic (S6),17,20,26
Cadillac,STS-V,8,4.4,Rear-Wheel Drive,Automatic (S6),13,15,19
Cadillac,STS,8,4.6,Rear-Wheel Drive,Automatic (S6),15,18,24
Cadillac,STS AWD,6,3.6,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,26
Cadillac,STS AWD,8,4.6,4-Wheel or All-Wheel Drive,Automatic (S6),14,16,21
Chevrolet,Classic,4,2.2,Front-Wheel Drive,Automatic 4-spd,21,25,31
Chevrolet,Classic,6,3.5,Front-Wheel Drive,Automatic 4-spd,18,22,28
Chevrolet,Malibu,4,2.4,Front-Wheel Drive,Automatic 4-spd,22,25,30
Chevrolet,Malibu,6,3.5,Front-Wheel Drive,Automatic 4-spd,18,22,29
Chevrolet,Malibu,6,3.6,Front-Wheel Drive,Automatic (S6),17,20,26
Chevrolet,C20 Pickup 2WD,8,6.2,Rear-Wheel Drive,Automatic 4-spd,15,17,20
Chevrolet,Malibu Hybrid,4,2.4,Front-Wheel Drive,Automatic 4-spd,24,27,32
Ford,Fusion,4,2.3,Front-Wheel Drive,Automatic 5-spd,20,23,28
Ford,Fusion,4,2.3,Front-Wheel Drive,Manual 5-spd,20,23,29
Ford,Fusion,6,3,Front-Wheel Drive,Automatic 6-spd,18,21,26
Ford,Fusion AWD,6,3,4-Wheel or All-Wheel Drive,Automatic 6-spd,17,20,25
Kia,Spectra,4,2,Front-Wheel Drive,Automatic 4-spd,24,27,32
Kia,Spectra,4,2,Front-Wheel Drive,Manual 5-spd,23,26,30
Mercury,Milan,4,2.3,Front-Wheel Drive,Automatic 5-spd,20,23,28
Mercury,Milan,4,2.3,Front-Wheel Drive,Manual 5-spd,20,23,29
Mercury,Milan,6,3,Front-Wheel Drive,Automatic 6-spd,18,21,26
Chevrolet,C20 Pickup 2WD,8,6.2,Rear-Wheel Drive,Manual 4-spd,16,17,18
Mercury,Milan AWD,6,3,4-Wheel or All-Wheel Drive,Automatic 6-spd,17,20,25
Lincoln,MKZ AWD,6,3.5,4-Wheel or All-Wheel Drive,Automatic 6-spd,17,19,24
Lincoln,MKZ FWD,6,3.5,Front-Wheel Drive,Automatic 6-spd,18,22,28
Mazda,6,4,2.3,Front-Wheel Drive,Manual 5-spd,21,24,29
Mazda,6,4,2.3,Front-Wheel Drive,Automatic (S5),21,24,28
Mazda,6,6,3,Front-Wheel Drive,Manual 5-spd,17,20,25
Mazda,6,6,3,Front-Wheel Drive,Automatic (S6),18,20,25
Mazda,Speed 3,4,2.3,Front-Wheel Drive,Manual 6-spd,18,20,26
Mercedes-Benz,E320 Bluetec,6,3,Rear-Wheel Drive,Automatic 7-spd,23,26,32
Mercedes-Benz,E350,6,3.5,Rear-Wheel Drive,Automatic 7-spd,17,19,24
Chevrolet,El Camino Pickup 2WD,6,4.3,Rear-Wheel Drive,Automatic 3-spd,15,17,19
Mercedes-Benz,E350 4matic,6,3.5,4-Wheel or All-Wheel Drive,Automatic 5-spd,16,18,22
Mercedes-Benz,E550,8,5.5,Rear-Wheel Drive,Automatic 7-spd,15,17,22
Mercedes-Benz,E550 4matic,8,5.5,4-Wheel or All-Wheel Drive,Automatic 7-spd,13,16,19
Mercedes-Benz,E63 AMG,8,6.2,Rear-Wheel Drive,Automatic (S7),12,15,19
Nissan,Versa,4,1.8,Front-Wheel Drive,Automatic (variable gear ratios),27,29,33
Nissan,Versa,4,1.8,Front-Wheel Drive,Automatic 4-spd,24,27,32
Nissan,Versa,4,1.8,Front-Wheel Drive,Manual 6-spd,26,28,31
Saturn,Aura,4,2.4,Front-Wheel Drive,Automatic 4-spd,22,25,30
Saturn,Aura,6,3.5,Front-Wheel Drive,Automatic 4-spd,18,22,29
Saturn,Aura,6,3.6,Front-Wheel Drive,Automatic (S6),17,20,26
BMW,5 Series,6,2.7,Rear-Wheel Drive,Manual 5-spd,18,20,23
Chevrolet,El Camino Pickup 2WD,6,4.3,Rear-Wheel Drive,Automatic 4-spd,15,18,22
Saturn,Aura Hybrid,4,2.4,Front-Wheel Drive,Automatic 4-spd,24,27,32
Toyota,Camry,4,2.4,Front-Wheel Drive,Automatic 5-spd,21,25,31
Toyota,Camry,4,2.4,Front-Wheel Drive,Manual 5-spd,21,25,31
Toyota,Camry,6,3.5,Front-Wheel Drive,Automatic (S6),19,22,28
Toyota,Camry Hybrid,4,2.4,Front-Wheel Drive,Automatic (variable gear ratios),33,34,34
Volkswagen,Passat,4,2,Front-Wheel Drive,Manual 6-spd,20,24,29
Volkswagen,Passat,4,2,Front-Wheel Drive,Automatic (S6),19,22,28
Volkswagen,Passat,6,3.6,Front-Wheel Drive,Automatic (S6),17,20,26
Volkswagen,Passat 4motion,6,3.6,4-Wheel or All-Wheel Drive,Automatic (S6),16,19,24
Volvo,S80 AWD,6,3,4-Wheel or All-Wheel Drive,Automatic (S6),15,18,23
Chevrolet,El Camino Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 3-spd,15,16,18
Volvo,S80 AWD,6,3.2,4-Wheel or All-Wheel Drive,Automatic (S6),16,19,24
Volvo,S80 AWD,8,4.4,4-Wheel or All-Wheel Drive,Automatic (S6),15,18,23
Volvo,S80 FWD,6,3.2,Front-Wheel Drive,Automatic (S6),16,19,24
Audi,A8 L,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),16,18,23
Bentley,Arnage RL,8,6.7,Rear-Wheel Drive,Automatic (S6),9,11,15
Buick,Lucerne,6,3.8,Front-Wheel Drive,Automatic 4-spd,16,19,25
Buick,Lucerne,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,23
Buick,Lucerne,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,22
Cadillac,DTS,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,23
Cadillac,DTS,8,4.6,Front-Wheel Drive,Automatic 4-spd,15,18,22
Chevrolet,El Camino Pickup 2WD,8,5,Rear-Wheel Drive,Automatic 4-spd,15,17,21
Cadillac,Funeral Coach / Hearse,8,4.6,Front-Wheel Drive,Automatic 4-spd,13,15,18
Cadillac,Limousine,8,4.6,Front-Wheel Drive,Automatic 4-spd,13,15,18
Chevrolet,Impala,6,3.5,Front-Wheel Drive,Automatic 4-spd,18,22,29
Mercedes-Benz,S550,8,5.5,Rear-Wheel Drive,Automatic 7-spd,14,16,21
Mercedes-Benz,S550 4matic,8,5.5,4-Wheel or All-Wheel Drive,Automatic 7-spd,14,16,20
Mercedes-Benz,S600,12,5.5,Rear-Wheel Drive,Automatic 5-spd,11,13,17
Mercedes-Benz,S65 AMG,12,6,Rear-Wheel Drive,Automatic (S5),11,13,17
Toyota,Avalon,6,3.5,Front-Wheel Drive,Automatic (S6),19,22,28
Audi,A3,4,2,Front-Wheel Drive,Manual 6-spd,20,24,29
Audi,A4 Avant quattro,4,2,4-Wheel or All-Wheel Drive,Manual 6-spd,20,23,28
Dodge,D100/D150 Pickup 2WD,6,3.7,Rear-Wheel Drive,Automatic 3-spd,12,13,14
Audi,A4 Avant quattro,4,2,4-Wheel or All-Wheel Drive,Automatic (S6),19,22,27
Audi,A4 Avant quattro,6,3.1,4-Wheel or All-Wheel Drive,Manual 6-spd,15,19,25
Audi,A4 Avant quattro,6,3.1,4-Wheel or All-Wheel Drive,Automatic (S6),17,20,25
Audi,S4 Avant,8,4.2,4-Wheel or All-Wheel Drive,Manual 6-spd,13,15,20
Audi,S4 Avant,8,4.2,4-Wheel or All-Wheel Drive,Automatic (S6),14,16,21
Pontiac,Vibe,4,1.8,Front-Wheel Drive,Automatic 4-spd,25,27,31
Pontiac,Vibe,4,1.8,Front-Wheel Drive,Manual 5-spd,26,29,33
Subaru,Impreza Wagon/Outback SPT AWD,4,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd,19,21,25
Subaru,Impreza Wagon/Outback SPT AWD,4,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd,20,22,27
Subaru,Impreza Wagon/Outback SPT AWD,4,2.5,4-Wheel or All-Wheel Drive,Automatic (S4),20,22,25
Dodge,D100/D150 Pickup 2WD,6,3.7,Rear-Wheel Drive,Automatic 3-spd,14,15,16
